star_id,score_raw,p_highclass
KIC 6042663,0.644686,0
KIC 5016163,0.631774,0
KIC 4281895,0.685096,0
TIC 262470965,0.708190,0
KIC 7289157,0.673914,0
TIC 461662295,0.573714,0
KIC 6363494,0.585063,0
TIC 4598935,0.582667,0
KIC 5095269,0.658719,0
KIC 9179531,0.613569,0
KIC 6841577,0.647317,0
KIC 10619109,0.713680,0
TIC 179715231,0.728161,0
TIC 96973930,0.705389,0
KIC 7369523,0.621139,0
TIC 77258176,0.785516,0
TIC 347469901,0.707959,0
TIC 374919956,0.739564,0
EPIC 205618538,0.702124,0
TIC 125552076,0.692063,0
TIC 374521355,0.744016,0
EPIC 211920604,0.694047,0
TIC 1260235,0.611531,0
KIC 4247023,0.634772,0
TIC 284592754,0.726903,0
TIC 432422552,0.722439,0
KIC 4247791,0.695583,0
EPIC 218195416,0.722722,0
EPIC 212071939,0.769717,0
EPIC 212283840,0.734684,0
KIC 7670617,0.651377,0
TIC 288421619,0.616455,0
EPIC 246120353,0.754314,0
KIC 7668648,0.628139,0
TIC 293267224,0.693743,0
TIC 61520064,0.617166,0
EPIC 202843107,0.601144,0
TIC 259810421,0.680305,0
TIC 666567477,0.732845,0
TIC 4711,0.708511,0
EPIC 211644647,0.718443,0
TIC 8767448,0.663336,0
K2-393,0.698857,0
KIC 6756202,0.644585,0
TIC 307734818,0.718706,0
TIC 280647591,0.593013,0
TIC 50909831,0.588053,0
KIC 7672940,0.604006,0
TIC 171646471,0.716564,0
EPIC 212330265,0.754005,0
TIC 270841724,0.591298,0
K2-315,0.720935,0
EPIC 203633064,0.605464,0
TIC 272519426,0.711244,0
TIC 187416256,0.707658,0
EPIC 212817071,0.671767,0
TIC 160522555,0.702303,0
TIC 23638678,0.756863,0
KIC 9164836,0.560599,0
TIC 23912656,0.673100,0
TIC 237632488,0.688881,0
KIC 9101400,0.584706,0
KIC 8984706,0.683034,0
KIC 5955321,0.604437,0
KIC 8009500,0.626374,0
TIC 420016507,0.701847,0
KIC 10258558,0.618874,0
KIC 4073707,0.595563,0
EPIC 206358352,0.695459,0
KIC 7970760,0.633156,0
TIC 412666676,0.592905,0
EPIC 206047055,0.697769,0
TIC 282794970,0.743709,0
KIC 9579192,0.621800,0
KIC 7743464,0.644555,0
KIC 2445134,0.621041,0
EPIC 205999468,0.720726,0
EPIC 204576757,0.725209,0
TIC 303867090,0.582555,0
EPIC 215739094,0.615873,0
TIC 124515764,0.610427,0
TIC 265619984,0.711031,0
TIC 241102583,0.735854,0
TIC 141663464,0.637505,0
TIC 39824732,0.664796,0
KIC 6593363,0.638541,0
EPIC 212428509,0.726826,0
EPIC 228734889,0.657347,0
TIC 192487723,0.733234,0
KIC 8143170,0.629578,0
TIC 101348333,0.699645,0
EPIC 218709665,0.707389,0
TIC 254301731,0.749475,0
TIC 439873430,0.650011,0
KIC 2162994,0.608580,0
TIC 196201652,0.599512,0
KIC 4164393,0.599517,0
TIC 130087198,0.614591,0
KIC 6228703,0.606942,0
KIC 6147573,0.641582,0
KIC 8621026,0.612405,0
TIC 262137985,0.577478,0
KIC 4366923,0.594393,0
TIC 418629890,0.679146,0
TIC 87216634,0.634181,0
TIC 258634801,0.685274,0
KIC 9673173,0.632383,0
KIC 7097571,0.675314,0
KIC 11249624,0.620454,0
TIC 46774573,0.584317,0
K2-129,0.715879,0
TIC 457446242,0.664457,0
KIC 10454401,0.634436,0
KIC 6233466,0.627752,0
TIC 457337619,0.601258,0
TIC 127793615,0.539033,0
KIC 5858519,0.585626,0
TIC 441075486,0.606122,0
TIC 90935995,0.597508,0
KIC 6448768,0.602065,0
KIC 8581658,0.611911,0
TIC 281242007,0.604965,0
KIC 6029130,0.622825,0
TIC 127115861,0.685392,0
TIC 292797572,0.576078,0
EPIC 211919555,0.631677,0
TIC 179319057,0.697888,0
EPIC 212870185,0.656545,0
KIC 9353182,0.615325,0
TIC 332630868,0.614537,0
EPIC 249921188,0.694466,0
EPIC 206369173,0.663711,0
TIC 301414902,0.663618,0
TIC 59003115,0.593649,0
K2-78,0.593649,0
KIC 5460835,0.616832,0
KIC 9907505,0.591900,0
KIC 12251779,0.581744,0
KIC 7121885,0.622138,0
TIC 251209368,0.564385,0
KIC 8378656,0.566736,0
KIC 9941387,0.617191,0
TIC 383531859,0.624948,0
KIC 10006096,0.606942,0
KIC 9936698,0.613097,0
KIC 11704044,0.610958,0
K2-70,0.609359,0
K2-381,0.650054,0
TIC 364192929,0.682764,0
TIC 301991463,0.639465,0
EPIC 206114294,0.651529,0
TIC 253728991,0.671118,0
TIC 341157650,0.570690,0
TIC 24615998,0.643313,0
KIC 10992733,0.605607,0
KIC 5535280,0.580047,0
EPIC 212398508,0.671599,0
TIC 23170835,0.668195,0
TIC 248655556,0.668151,0
EPIC 212587672,0.573638,0
KIC 2973509,0.616532,0
KIC 5199426,0.593127,0
TIC 185482513,0.555025,0
TIC 76505260,0.652896,0
EPIC 205998649,0.642195,0
TIC 237770757,0.584791,0
TIC 87422071,0.654642,0
EPIC 211915147,0.555088,0
TIC 67598139,0.546387,0
EPIC 212524671,0.663862,0
KIC 7353970,0.568412,0
EPIC 218300572,0.700161,0
KIC 7885570,0.656949,0
TIC 141933255,0.542915,0
TIC 17122808,0.583073,0
KIC 7830637,0.570406,0
EPIC 205943325,0.560278,0
KIC 7620844,0.581137,0
KIC 4678171,0.599576,0
KIC 7624297,0.591523,0
KIC 12356914,0.588871,0
KIC 9101271,0.568786,0
EPIC 212207194,0.540351,0
KIC 3832716,0.634663,0
TIC 47617038,0.632261,0
TIC 206717400,0.568023,0
TIC 299551666,0.634590,0
TIC 184670625,0.565760,0
TIC 321790238,0.597992,0
TIC 415875608,0.682909,0
EPIC 202634963,0.692256,0
TIC 367366318,0.551808,0
TIC 401952328,0.666875,0
TIC 1715469662,0.603512,0
TIC 400491269,0.558760,0
KIC 10152836,0.569504,0
TIC 418866096,0.546446,0
EPIC 228753871,0.578382,0
TIC 243476396,0.644113,0
TIC 299876474,0.653244,0
TIC 186715217,0.650469,0
KIC 5653126,0.569713,0
K2-60,0.677223,0
TIC 206284139,0.677223,0
KIC 2998124,0.579223,0
TIC 242460075,0.616078,0
TIC 77031413,0.607120,0
KIC 4753988,0.598491,0
EPIC 215234145,0.640313,0
TIC 468433454,0.628048,0
EPIC 220400100,0.548973,0
KIC 10491554,0.576656,0
K2-59,0.632960,0
EPIC 206135075,0.577426,0
TIC 29117085,0.520218,0
KIC 6543682,0.572242,0
TIC 57011946,0.539148,0
TIC 297148017,0.609095,0
EPIC 202893157,0.665076,0
KIC 8308347,0.527752,0
KIC 8906676,0.576161,0
KIC 4912991,0.602881,0
TIC 392674549,0.527813,0
K2-379,0.627020,0
EPIC 205483258,0.612903,0
TIC 71088556,0.567583,0
TIC 281286325,0.539035,0
TIC 269190305,0.562706,0
KIC 6784887,0.556641,0
KIC 11619964,0.577752,0
TIC 119556803,0.643549,0
TIC 165431806,0.563268,0
EPIC 246380972,0.576428,0
KIC 7122259,0.561907,0
EPIC 201180665,0.570014,0
TIC 229172128,0.562727,0
TIC 301623068,0.560523,0
EPIC 215525178,0.634980,0
TIC 57793060,0.669395,0
EPIC 204322265,0.625389,0
TIC 449257028,0.577095,0
TIC 244089109,0.636479,0
TIC 437736517,0.615759,0
TIC 46096489,0.624783,0
TIC 279331929,0.588102,0
TIC 319783554,0.627802,0
TIC 455033897,0.546149,0
TIC 341272282,0.552554,0
HATS-12,0.604396,0
EPIC 220477223,0.535540,0
KIC 7177892,0.604833,0
KIC 11147814,0.587558,0
TIC 60074373,0.681818,0
TIC 29821723,0.546622,0
KIC 5982353,0.522089,0
EPIC 212563850,0.532015,0
TIC 22384839,0.605347,0
KIC 11465813,0.525297,0
TIC 450308346,0.527982,0
KIC 7362852,0.555406,0
TIC 344224831,0.541265,0
K2-72,0.683645,0
TIC 68152139,0.643513,0
TIC 25212199,0.548220,0
EPIC 212499991,0.668454,0
TIC 16552586,0.550965,0
K2-294,0.580653,0
KIC 11826400,0.551459,0
K2-367,0.614868,0
TIC 467602108,0.542590,0
TIC 32260988,0.629891,0
TIC 277499689,0.575727,0
TIC 257922326,0.557423,0
EPIC 211397844,0.561177,0
TIC 289307883,0.556391,0
KIC 8296467,0.592687,0
TIC 189300053,0.541182,0
KIC 10677186,0.544249,0
TIC 22020459,0.546120,0
EPIC 215125108,0.641886,0
KIC 7898576,0.553484,0
TIC 144077896,0.624506,0
EPIC 215175768,0.636438,0
K2-73,0.557618,0
TIC 48661942,0.648326,0
TIC 188128470,0.588413,0
EPIC 212621075,0.542976,0
TIC 462507821,0.600926,0
KIC 8415863,0.566670,0
KIC 9509207,0.557926,0
TIC 405122173,0.581903,0
KIC 6621116,0.541462,0
TIC 376421071,0.550576,0
K2-76,0.602761,0
KIC 3097352,0.519149,0
KIC 8106973,0.522109,0
TIC 305375697,0.652263,0
TIC 164249928,0.532426,0
KIC 8733497,0.565698,0
TIC 449197831,0.546279,0
KIC 6146838,0.554999,0
EPIC 230517965,0.698702,0
TIC 251111783,0.540287,0
KIC 10462826,0.546252,0
KIC 10275074,0.561445,0
EPIC 211413463,0.542646,0
EPIC 228834632,0.649729,0
KIC 9528430,0.526512,0
TIC 408508003,0.594704,0
TIC 265887000,0.539051,0
TIC 81593515,0.635142,0
KIC 9291629,0.564596,0
EPIC 220431824,0.621584,0
EPIC 251393748,0.518277,0
TIC 387414814,0.580226,0
EPIC 229004835,0.575517,0
KIC 10095512,0.553492,0
KIC 7049486,0.560250,0
TIC 264979636,0.576910,0
TIC 229141709,0.522312,0
KIC 9966115,0.552622,0
KIC 9540450,0.549750,0
TIC 385105624,0.605670,0
TIC 129890791,0.607659,0
KIC 3341934,0.541349,0
TIC 265633507,0.586299,0
KIC 6220470,0.548960,0
TIC 292321872,0.527075,0
K2-224,0.555654,0
TIC 71854745,0.553675,0
KIC 4075064,0.558504,0
EPIC 211839430,0.527239,0
TIC 952046774,0.586684,0
KIC 7133286,0.555991,0
KIC 11858741,0.527626,0
EPIC 251292508,0.520401,0
TIC 27476314,0.585252,0
KIC 8686150,0.539594,0
TIC 68808155,0.541864,0
TIC 36808091,0.524503,0
KIC 12013615,0.541392,0
TIC 404516402,0.524782,0
TIC 120602501,0.527566,0
EPIC 203753577,0.572944,0
EPIC 212464382,0.555969,0
TIC 439598736,0.600022,0
TIC 234489133,0.563762,0
TIC 107506563,0.582322,0
TIC 75580659,0.534285,0
TIC 324150445,0.508540,0
KIC 8108437,0.530367,0
TIC 24499407,0.517246,0
TIC 468055102,0.552123,0
KIC 7132015,0.538736,0
TIC 331484419,0.531106,0
EPIC 212753343,0.590553,0
TIC 318071201,0.520229,0
KIC 5986209,0.548762,0
TIC 3233861,0.512573,0
KIC 10385682,0.530608,0
TIC 30825828,0.515212,0
TIC 147193084,0.556859,0
TIC 21035365,0.528408,0
KIC 8183389,0.538941,0
EPIC 212068493,0.526326,0
KIC 10002261,0.553897,0
TIC 314193010,0.587282,0
EPIC 211997641,0.521728,0
TIC 118573065,0.528213,0
KIC 5255552,0.531947,0
KIC 5790807,0.525898,0
TIC 153412485,0.518778,0
TIC 121194926,0.593346,0
TIC 332705008,0.522228,0
KIC 10857589,0.540667,0
TIC 1400212743,0.532884,0
KIC 7866921,0.521578,0
TIC 161479081,0.520175,0
KIC 5359678,0.538387,0
EPIC 211409299,0.517400,0
KIC 7021177,0.531379,0
TIC 171599496,0.572257,0
TIC 388371132,0.513293,0
EPIC 201274010,0.518879,0
TIC 366755319,0.568422,0
KIC 2580872,0.528256,0
EPIC 205148699,0.529542,0
TIC 4999813,0.527949,0
KIC 10198109,0.538384,0
TIC 73082014,0.557768,0
EPIC 220725183,0.515966,0
TIC 41839508,0.520844,0
TIC 327210623,0.507440,0
K2-6,0.546011,0
KIC 7707736,0.532974,0
EPIC 211920528,0.548119,0
KIC 3428468,0.517300,0
TIC 235333495,0.502824,0
KIC 9913798,0.542497,0
TIC 186530554,0.512319,0
KIC 10989274,0.533088,0
TIC 15654898,0.570860,0
TIC 254209017,0.529698,0
EPIC 211839462,0.523146,0
EPIC 217231249,0.543890,0
TIC 13961554,0.588466,0
KIC 9773869,0.518204,0
TIC 49254857,0.514298,0
EPIC 218701083,0.552080,0
EPIC 206439513,0.531543,0
TIC 458686504,0.567364,0
EPIC 211393988,0.567364,0
TIC 56884,0.508585,0
K2-101,0.509077,0
TIC 44388479,0.507053,0
EPIC 212117087,0.510091,0
TIC 281815702,0.556291,0
TIC 190271688,0.507602,0
TIC 144321743,0.526123,0
TIC 268372005,0.528307,0
KIC 5735878,0.525451,0
EPIC 246265680,0.542081,0
KIC 5285607,0.565994,0
EPIC 212772313,0.502572,0
TIC 190990336,0.516483,0
TIC 298981199,0.547037,0
TIC 469008497,0.507691,0
TIC 84126162,0.502186,0
TIC 184739529,0.506023,0
TIC 21291176,0.514578,0
K2-383,0.489160,0
TIC 63190194,0.590250,0
TIC 32408928,0.489363,0
KIC 8316503,0.518873,0
TIC 12862099,0.506428,0
TIC 167597352,0.555865,0
TIC 378976682,0.553668,0
KIC 9412462,0.521162,0
EPIC 214984368,0.582080,0
KIC 10320341,0.512775,0
TIC 280645209,0.538876,0
KIC 2581316,0.509334,0
TIC 229465678,0.514802,0
EPIC 212012387,0.502529,0
TIC 389238529,0.499577,0
TIC 80174172,0.510396,0
KIC 10879213,0.517268,0
EPIC 206036749,0.526742,0
TIC 73540072,0.551702,0
TIC 160004025,0.518310,0
TIC 375855364,0.505426,0
KIC 2442084,0.513545,0
TIC 293435336,0.509389,0
TIC 33397739,0.560193,0
KIC 7847927,0.505324,0
KIC 6182849,0.517036,0
TIC 393818343,0.509721,0
TIC 449050247,0.512403,0
TIC 308120029,0.508188,0
TIC 25624952,0.524010,0
K2-95,0.515155,0
KIC 10751515,0.511894,0
EPIC 206028176,0.510571,0
TIC 65949719,0.506410,0
TIC 282113152,0.517675,0
TIC 250111245,0.548321,0
TIC 57147191,0.498875,0
EPIC 206056433,0.510771,0
KIC 9714123,0.505793,0
TIC 396556650,0.520538,0
KIC 6607610,0.499454,0
KIC 8414914,0.502209,0
KIC 9474485,0.510086,0
EPIC 212351026,0.510620,0
KIC 9243795,0.502122,0
EPIC 210706310,0.491166,0
TIC 234958949,0.523636,0
EPIC 211438731,0.488936,0
KIC 9291748,0.493878,0
EPIC 219388192,0.511320,0
K2-139,0.488423,0
TIC 38696105,0.526812,0
EPIC 212194007,0.515027,0
TIC 83180637,0.508278,0
KIC 8095110,0.489006,0
TIC 399613138,0.496949,0
TIC 60768923,0.513159,0
EPIC 251292838,0.508503,0
TIC 63307816,0.507761,0
KIC 6137704,0.501018,0
TIC 90156362,0.485118,0
KIC 6527229,0.496548,0
EPIC 212648083,0.505742,0
EPIC 211572480,0.493752,0
TIC 436102447,0.496765,0
TIC 188389305,0.489386,0
KIC 9632895,0.513941,0
TIC 237200747,0.504014,0
TIC 301035553,0.488897,0
KIC 8210721,0.497697,0
TIC 5724439,0.512557,0
TIC 274194927,0.522118,0
TIC 275111900,0.487296,0
TIC 256154857,0.481820,0
TIC 36574157,0.489451,0
KIC 5091614,0.504407,0
TIC 260128333,0.493244,0
TIC 325086150,0.462058,0
TIC 431693152,0.513068,0
KIC 4840327,0.505424,0
KIC 11560447,0.502932,0
KIC 7136958,0.500128,0
K2-146,0.484309,0
TIC 390988385,0.497053,0
KIC 4285087,0.522444,0
TIC 256046749,0.480115,0
KIC 6233903,0.489496,0
EPIC 219256848,0.475478,0
TIC 349827430,0.500385,0
TIC 341299943,0.486660,0
TIC 286696848,0.533030,0
EPIC 201127519,0.491451,0
EPIC 211863149,0.470918,0
TIC 280292434,0.463936,0
TIC 387377484,0.492008,0
EPIC 220470563,0.502849,0
TIC 300871545,0.496770,0
EPIC 211452175,0.485264,0
TIC 326470400,0.492250,0
EPIC 206360885,0.456508,0
EPIC 211934173,0.492805,0
TIC 148478039,0.492548,0
KIC 6421188,0.491664,0
TIC 143059017,0.516733,0
K2-416,0.457446,0
EPIC 212225413,0.499778,0
TIC 436875993,0.478379,0
EPIC 251809628,0.495302,0
EPIC 206029242,0.493491,0
EPIC 251394139,0.483383,0
TIC 393298446,0.491979,0
KIC 9963009,0.489761,0
TIC 25334160,0.482005,0
TIC 151681127,0.493333,0
EPIC 202062450,0.491442,0
KIC 3735629,0.498742,0
KIC 8784288,0.495170,0
KIC 4157488,0.488761,0
TIC 380528770,0.499680,0
KIC 5039441,0.482975,0
TIC 312612366,0.491898,0
TIC 909930,0.503897,0
EPIC 220436208,0.478768,0
TIC 149603524,0.496347,0
TIC 49524528,0.492712,0
EPIC 212182233,0.507113,0
HIP 41232,0.495223,0
KIC 10592163,0.491728,0
TIC 160255140,0.488646,0
KIC 5530881,0.502509,0
TIC 327093061,0.479031,0
EPIC 219111248,0.494098,0
TIC 62740096,0.472978,0
KIC 4252226,0.483691,0
TIC 413372087,0.477526,0
KIC 2557430,0.457412,0
KIC 12302391,0.486983,0
KIC 5781192,0.492168,0
TIC 311565540,0.482256,0
KIC 10489521,0.501386,0
TIC 202869426,0.453075,0
KIC 8949247,0.483459,0
EPIC 211732801,0.481682,0
TIC 315120585,0.497439,0
TIC 114600571,0.487086,0
TIC 270048796,0.473928,0
TIC 18574158,0.452042,0
KIC 6762829,0.481189,0
KIC 3239945,0.479001,0
TIC 289218489,0.476198,0
K2-74,0.483783,0
TIC 91324328,0.484983,0
TIC 390157607,0.464114,0
EPIC 210925707,0.458165,0
TIC 390444761,0.484893,0
TIC 36646052,0.472030,0
TIC 9166136,0.489875,0
KIC 7700590,0.498443,0
KIC 9549472,0.469423,0
TIC 160652910,0.481046,0
KIC 8095099,0.464401,0
TIC 31697707,0.468441,0
KIC 3848919,0.494619,0
KIC 10490960,0.479981,0
TIC 403911354,0.500735,0
TIC 398038296,0.512945,0
EPIC 206312951,0.490428,0
KIC 5021732,0.469169,0
TIC 361998994,0.481756,0
EPIC 211718105,0.457475,0
EPIC 211506851,0.495037,0
KIC 12316447,0.465013,0
TIC 291198795,0.484127,0
TIC 258822347,0.380115,0
TIC 291976834,0.481739,0
KIC 6521542,0.478841,0
TIC 425706173,0.503152,0
TIC 61205803,0.473857,0
TIC 396896334,0.473700,0
KIC 8935352,0.456273,0
KIC 3757778,0.461739,0
TIC 287934343,0.461926,0
KIC 6698670,0.474344,0
KIC 8374499,0.468029,0
TIC 332911893,0.476157,0
EPIC 211814733,0.447202,0
TIC 437740083,0.466703,0
TIC 73723286,0.484348,0
TIC 455036659,0.466338,0
TIC 119585136,0.436292,0
KIC 9529733,0.486594,0
TIC 344600402,0.477855,0
TIC 118754987,0.444271,0
KIC 8023317,0.466212,0
TIC 404488903,0.424632,0
TIC 841226526,0.468952,0
KIC 8356054,0.468610,0
TIC 206498307,0.477410,0
TIC 400503123,0.465925,0
TIC 393853275,0.456259,0
KIC 10332789,0.462502,0
TIC 841226527,0.466211,0
KIC 4633434,0.468931,0
EPIC 201595106,0.497777,0
TIC 319735319,0.475499,0
TIC 860207014,0.470739,0
TIC 422037524,0.461993,0
KIC 4058169,0.472132,0
TIC 165468291,0.423024,0
K2-169,0.421290,0
TIC 283419843,0.475153,0
KIC 10651945,0.461899,0
TIC 404456775,0.440305,0
KIC 5193384,0.468398,0
TIC 142937186,0.466870,0
TIC 148659924,0.464862,0
TIC 344034178,0.469849,0
TIC 220076110,0.458329,0
KIC 8892720,0.468511,0
KIC 4352168,0.462154,0
KIC 11804465,0.471804,0
KIC 8780968,0.469638,0
TIC 418262301,0.458073,0
TIC 313671132,0.458452,0
TIC 3808740,0.478343,0
TIC 46772529,0.454720,0
EPIC 211919842,0.437749,0
TIC 325647810,0.462710,0
KIC 10031409,0.475500,0
KIC 7970629,0.481216,0
KIC 5003117,0.464743,0
TIC 323966987,0.474427,0
KIC 8196180,0.482157,0
KIC 4737267,0.449851,0
TIC 421330229,0.455265,0
TIC 268456052,0.466416,0
EPIC 201929294,0.439174,0
KIC 3655326,0.456848,0
EPIC 249476992,0.410675,0
TIC 29918916,0.458662,0
TIC 372730331,0.427927,0
KIC 9532637,0.479747,0
TIC 44791617,0.476765,0
KIC 1995732,0.470657,0
EPIC 211995325,0.447428,0
EPIC 218695436,0.468128,0
KIC 12017140,0.458890,0
TIC 400968492,0.463924,0
KIC 8074805,0.466165,0
KIC 8878681,0.427811,0
TIC 16740101,0.475102,0
KIC 9873869,0.452047,0
TIC 408609355,0.435770,0
KIC 5817566,0.445402,0
TIC 281596890,0.461223,0
TIC 98494121,0.439309,0
KIC 3339538,0.435864,0
TIC 1405997635,0.355103,0
KIC 7674050,0.447116,0
TIC 704012376,0.398884,0
TIC 125894957,0.454019,0
KIC 8111622,0.445265,0
TIC 254629854,0.437475,0
TIC 345697569,0.468731,0
TIC 219225319,0.464461,0
TIC 284122875,0.467734,0
TIC 170627138,0.440000,0
KIC 9048145,0.441468,0
KIC 9786821,0.440409,0
KIC 2719873,0.458528,0
TIC 140287227,0.418804,0
KIC 3953106,0.435143,0
TIC 307320565,0.490344,0
TIC 459762279,0.434805,0
EPIC 206226146,0.397520,0
TIC 267712001,0.462142,0
KIC 8559863,0.435547,0
KIC 4678873,0.462975,0
KIC 6805146,0.468553,0
KIC 11673686,0.395864,0
KIC 8560285,0.461172,0
KIC 8957954,0.467602,0
KIC 4932348,0.456257,0
TIC 165885558,0.451540,0
TIC 141405814,0.446946,0
TIC 122798633,0.456051,0
KIC 5393558,0.440336,0
KIC 9965206,0.442585,0
KIC 11502172,0.448589,0
KIC 4540632,0.435808,0
KIC 6470516,0.448870,0
TIC 255851356,0.442343,0
KIC 10965963,0.459824,0
KIC 9783760,0.444249,0
TIC 358975793,0.447602,0
TIC 270716565,0.405943,0
KIC 6960487,0.452827,0
TIC 439366538,0.456781,0
TIC 114422211,0.456787,0
TIC 22659404,0.439237,0
TIC 293075732,0.453677,0
TIC 67535663,0.402254,0
KIC 10845188,0.453338,0
KIC 4079530,0.437233,0
TIC 159262969,0.390640,0
TIC 108835813,0.431292,0
KIC 7837302,0.449242,0
TIC 124453339,0.413337,0
EPIC 206175552,0.437414,0
EPIC 211964025,0.437697,0
KIC 9651668,0.461125,0
TIC 53287554,0.425867,0
EPIC 212771557,0.471866,0
TIC 32487566,0.395657,0
TIC 377771417,0.455841,0
TIC 422486295,0.406374,0
TIC 138609069,0.425232,0
KIC 3865298,0.439272,0
TIC 377253700,0.455515,0
TIC 160023,0.399665,0
TIC 441453629,0.460177,0
TIC 360224870,0.432250,0
TIC 1234810324,0.429988,0
TIC 203096531,0.384908,0
EPIC 215854715,0.466636,0
TIC 274057129,0.433731,0
EPIC 212495601,0.462183,0
KIC 3954211,0.462309,0
KIC 5017058,0.468554,0
EPIC 201407812,0.452218,0
KIC 8380743,0.456002,0
TIC 27294830,0.462013,0
HATS-9,0.461315,0
KIC 5816806,0.462055,0
TIC 47244580,0.475944,0
EPIC 205981465,0.421774,0
KIC 10874614,0.449271,0
EPIC 211710534,0.461869,0
K2-357,0.444149,0
TIC 430666395,0.464599,0
TIC 170440216,0.459993,0
TIC 237808867,0.424878,0
TIC 263723967,0.458043,0
EPIC 204364515,0.380358,0
TIC 298189384,0.438871,0
EPIC 251809286,0.402052,0
TIC 131081852,0.460964,0
TIC 63550960,0.450887,0
TIC 341729521,0.462413,0
KIC 8590527,0.439216,0
EPIC 246429728,0.370839,0
EPIC 211451776,0.454951,0
TIC 3728481,0.425981,0
EPIC 215358983,0.345036,0
KIC 10026457,0.454566,0
TIC 310586478,0.404941,0
TIC 25959926,0.437379,0
EPIC 201631267,0.401751,0
TIC 206897186,0.447388,0
TIC 123627908,0.407239,0
KIC 12004679,0.466169,0
TIC 29959761,0.413425,0
TIC 272251987,0.451714,0
TIC 281987399,0.466164,0
TIC 5800958,0.425187,0
TIC 67566164,0.444621,0
TIC 263723781,0.412678,0
TIC 290415036,0.383460,0
KIC 10711913,0.438363,0
TIC 160347548,0.382772,0
EPIC 212883391,0.356265,0
TIC 210629725,0.448252,0
TIC 405862830,0.445601,0
TIC 150907983,0.407112,0
KIC 7751562,0.452817,0
KIC 6117415,0.433854,0
TIC 247356332,0.444425,0
TIC 418184767,0.404213,0
TIC 49899799,0.451472,0
TIC 233735354,0.445760,0
EPIC 212052250,0.458703,0
TIC 15682927,0.455377,0
TIC 306248357,0.394766,0
TIC 48806546,0.401074,0
TIC 305506996,0.408408,0
TIC 23389848,0.447960,0
KIC 6523216,0.442518,0
TIC 72504752,0.361729,0
KIC 1432214,0.449157,0
KIC 11359305,0.423926,0
EPIC 211390903,0.375643,0
TIC 462372373,0.411049,0
KIC 9602595,0.466309,0
EPIC 203476597,0.384726,0
KIC 9468384,0.433913,0
KIC 9071386,0.443890,0
EPIC 212037403,0.422135,0
KIC 11600299,0.435443,0
TIC 146261607,0.443300,0
KIC 7691527,0.417030,0
EPIC 203929178,0.389437,0
KIC 7117541,0.471700,0
TIC 379824738,0.408632,0
KIC 10330495,0.415191,0
KIC 9656543,0.471123,0
EPIC 201779067,0.455745,0
KIC 12105785,0.443021,0
KIC 7877824,0.422539,0
TIC 62682198,0.447974,0
KIC 8445775,0.424650,0
TIC 280307604,0.376795,0
TIC 112037203,0.465107,0
KIC 8263746,0.444145,0
TIC 146523262,0.419151,0
K2-258,0.369178,0
TIC 71401634,0.407613,0
TIC 270347814,0.357440,0
EPIC 206329937,0.402088,0
KIC 4160669,0.420964,0
TIC 396731435,0.409206,0
KIC 6286161,0.429381,0
EPIC 212039539,0.382135,0
TIC 101961987,0.471105,0
TIC 269278156,0.354196,0
EPIC 202126888,0.427834,0
KIC 10601579,0.433778,0
KIC 2852560,0.434933,0
KIC 4740676,0.440091,0
TIC 684936227,0.404289,0
KIC 9108058,0.457634,0
TIC 72542944,0.439162,0
KIC 9029486,0.443494,0
TIC 329864959,0.427989,0
KIC 5795648,0.368768,0
TIC 39077574,0.376497,0
TIC 425508314,0.362310,0
EPIC 212746655,0.413091,0
KIC 3245661,0.457527,0
TIC 374122973,0.380213,0
EPIC 206024342,0.368817,0
KIC 10464666,0.395702,0
TIC 456844391,0.397970,0
TIC 334125713,0.398756,0
TIC 422884521,0.384250,0
TIC 254141733,0.371271,0
EPIC 204489514,0.436990,0
KIC 7212722,0.426405,0
KIC 6362386,0.441519,0
EPIC 206155922,0.380812,0
TIC 215018906,0.396523,0
TIC 92992033,0.388635,0
KIC 9636559,0.430249,0
TIC 126982221,0.392370,0
TIC 458478250,0.442489,0
TIC 105759569,0.400099,0
TIC 440636649,0.350746,0
TIC 443556801,0.396939,0
TIC 128463355,0.430204,0
TIC 18885659,0.448632,0
KIC 9613070,0.452614,0
KIC 7037540,0.436522,0
TIC 250983039,0.428587,0
TIC 70897115,0.409734,0
TIC 15827263,0.387152,0
TIC 37291237,0.380410,0
KIC 4365461,0.450244,0
TIC 47423120,0.433919,0
EPIC 211509665,0.442971,0
KIC 8605074,0.432796,0
KIC 8047283,0.457882,0
TIC 176796997,0.386659,0
TIC 176148945,0.393601,0
TIC 243550555,0.315985,0
TIC 303426966,0.447157,0
KIC 3834360,0.360219,0
KIC 5097454,0.440373,0
TIC 307099276,0.462705,0
TIC 302773669,0.449907,0
TIC 8677530,0.388829,0
TIC 101588793,0.458360,0
TIC 291016451,0.350386,0
KIC 8179747,0.407896,0
TIC 236312126,0.449603,0
KIC 6859813,0.417144,0
TIC 67666096,0.451258,0
TIC 107728509,0.452207,0
TIC 186707229,0.459773,0
EPIC 206461841,0.437118,0
TIC 148833828,0.384737,0
KIC 4912589,0.384201,0
TIC 95191643,0.385078,0
KIC 7115291,0.424609,0
KIC 8823868,0.436156,0
EPIC 249239123,0.374583,0
TIC 104022675,0.430262,0
TIC 234540647,0.428137,0
KIC 7047299,0.387601,0
TIC 112037211,0.354949,0
