epic_id,mission,n_points,n_segments,best_seg_score,mean_seg_score,median_seg_score,std_seg_score,status,error
211562654,K2,3431,10,0.2688079476356506,0.2533572614192962,0.2523649334907532,0.0084678810089826,ok,
212157262,K2,3440,10,0.3674819469451904,0.3331389129161834,0.3310202658176422,0.021188972517848,ok,
211529065,K2,3433,10,0.4251506626605987,0.3730332255363464,0.3857176303863525,0.0428591929376125,ok,
216494238,K2,3398,10,0.2760097980499267,0.2297967374324798,0.2316918820142746,0.0239969342947006,ok,
217192839,K2,3418,10,0.3538230955600738,0.3112788796424866,0.3113795518875122,0.0198469888418912,ok,
215969174,K2,3375,10,0.3086173236370086,0.2713243067264557,0.2669594287872314,0.020857086405158,ok,
220709978,K2,3470,10,0.265592098236084,0.2434847354888916,0.2506840825080871,0.0181981474161148,ok,
220376054,K2,3494,10,0.3819388449192047,0.3370245099067688,0.3468819856643677,0.037870604544878,ok,
220621788,K2,3455,10,0.3842083215713501,0.239025741815567,0.224346786737442,0.1044188514351844,ok,
220481411,K2,3489,10,0.3531725108623504,0.3277847170829773,0.3336434960365295,0.017796142026782,ok,
220321605,K2,3497,10,0.4318465292453766,0.3373787999153137,0.3684654235839844,0.0808915197849273,ok,
220621087,K2,3470,10,0.3694608509540558,0.3424484133720398,0.3497329652309418,0.0183253791183233,ok,
220501947,K2,3407,10,0.2717051804065704,0.2349253445863723,0.2236305326223373,0.0251981597393751,ok,
220554210,K2,3482,10,0.2872996628284454,0.2632603943347931,0.26857590675354,0.0212827082723379,ok,
220629489,K2,3500,10,0.316601037979126,0.2737444043159485,0.266723483800888,0.0217312779277563,ok,
220522262,K2,3463,10,0.3200823366641998,0.2934219241142273,0.28968545794487,0.0109607772901654,ok,
