target_id,mission,num_segments,star_score
TIC 9376973,TESS,175,0.7580850720405579
TIC 374919956,TESS,925,0.7575823068618774
EPIC 201705526,TESS,677,0.7573208808898926
KIC 8590780,Kepler,202,0.7566416263580322
KIC 12217907,Kepler,275,0.7562710046768188
TIC 387416841,TESS,279,0.7562528848648071
KIC 3327992,Kepler,338,0.7560373544692993
EPIC 214522613,TESS,221,0.7550359964370728
TIC 179715231,TESS,129,0.7547478079795837
KIC 6426592,Kepler,275,0.7544094324111938
KIC 10480952,Kepler,202,0.7539154887199402
KIC 8610483,Kepler,275,0.7528446912765503
KIC 10936427,Kepler,275,0.7509562373161316
KIC 12644769,Kepler,987,0.7501964569091797
EPIC 201291843,TESS,640,0.7500925660133362
K2-259,TESS,659,0.7490214109420776
TIC 155993822,TESS,171,0.7489993572235107
KIC 4661634,Kepler,275,0.7489307522773743
EPIC 213748480,TESS,510,0.7489134073257446
K2-192,TESS,1787,0.748023509979248
EPIC 212570977,TESS,187,0.7477232813835144
EPIC 218711655,TESS,512,0.7473410367965698
TIC 88101924,TESS,686,0.7465288043022156
EPIC 212421673,TESS,186,0.7461374402046204
EPIC 205703094,TESS,429,0.7461225390434265
TIC 309439436,TESS,661,0.7460354566574097
KIC 6947164,Kepler,275,0.7458730936050415
KIC 8019043,Kepler,982,0.744324803352356
EPIC 211906259,TESS,372,0.7433918714523315
TIC 253857911,TESS,705,0.7433153390884399
KIC 11811454,Kepler,885,0.7432652711868286
EPIC 218304292,TESS,528,0.742831826210022
TIC 101592219,TESS,89,0.742343008518219
EPIC 205530323,TESS,193,0.7418976426124573
TIC 469813927,TESS,618,0.7403232455253601
TIC 269372232,TESS,591,0.7395756840705872
TIC 364192929,TESS,943,0.7394945025444031
TIC 408824640,TESS,671,0.7393628358840942
KIC 12306808,Kepler,202,0.738946259021759
TIC 407958640,TESS,942,0.7388607263565063
KIC 4839180,Kepler,202,0.7386959791183472
TIC 20892672,TESS,295,0.7365068197250366
EPIC 202092480,TESS,737,0.7358510494232178
KIC 11071207,Kepler,213,0.73497474193573
TIC 78775584,TESS,361,0.7348608374595642
EPIC 212159514,TESS,390,0.7347717881202698
TIC 99025225,TESS,144,0.7339926362037659
KIC 8479386,Kepler,1074,0.7335021495819092
KIC 8953426,Kepler,1044,0.7332988381385803
KIC 5598639,Kepler,956,0.7331268191337585
KIC 6545018,Kepler,275,0.7330783605575562
EPIC 206369173,TESS,587,0.7329413890838623
KIC 4076952,Kepler,275,0.7327049970626831
TIC 67622702,TESS,135,0.732512354850769
TIC 342276668,TESS,289,0.7322332859039307
KIC 5534965,Kepler,202,0.7312741875648499
KIC 9913481,Kepler,1190,0.7296446561813354
EPIC 213408445,TESS,628,0.7295269966125488
TIC 319855425,TESS,223,0.7283149361610413
KIC 5622250,Kepler,275,0.7270583510398865
TIC 129458276,TESS,715,0.7270454168319702
TIC 156377968,TESS,106,0.7266614437103271
TIC 418012030,TESS,87,0.725753664970398
KIC 8589754,Kepler,329,0.7250449061393738
TIC 191998744,TESS,498,0.724570095539093
KIC 9172506,Kepler,202,0.7242783308029175
K2-407,TESS,427,0.7239784002304077
TIC 302453291,TESS,602,0.7222030758857727
KIC 4144236,Kepler,202,0.7221747636795044
TIC 325670253,TESS,441,0.720551609992981
TIC 131312528,TESS,288,0.7205469012260437
TIC 257067559,TESS,658,0.7196300625801086
KIC 9948002,Kepler,275,0.7184488773345947
EPIC 213817056,TESS,510,0.7179901599884033
K2-28,TESS,595,0.7170299291610718
TIC 39926974,TESS,595,0.7170299291610718
TIC 72097808,TESS,573,0.7170280814170837
TIC 253990973,TESS,557,0.7166363596916199
KIC 9837544,Kepler,338,0.7141356468200684
KIC 11409698,Kepler,275,0.7140819430351257
KIC 9474222,Kepler,275,0.7140381932258606
TIC 272519426,TESS,37,0.7139201760292053
TIC 372817671,TESS,648,0.7137280106544495
TIC 376454594,TESS,679,0.7135173082351685
KIC 9284741,Kepler,275,0.7132562398910522
KIC 3938073,Kepler,202,0.712824285030365
TIC 26390980,TESS,375,0.712535560131073
EPIC 206414361,TESS,603,0.7120711207389832
TIC 423670610,TESS,422,0.7117892503738403
KIC 10026136,Kepler,275,0.7112066745758057
TIC 348684814,TESS,519,0.7104188203811646
TIC 69054388,TESS,335,0.7101648449897766
TIC 293407882,TESS,118,0.7082924842834473
TIC 39464158,TESS,369,0.7076126933097839
KIC 4950557,Kepler,202,0.7066731452941895
TIC 351652998,TESS,467,0.7065387964248657
KIC 8301013,Kepler,202,0.7062642574310303
EPIC 210954046,TESS,507,0.7055991888046265
KIC 7456521,Kepler,275,0.7045563459396362
KIC 6766748,Kepler,275,0.7030887007713318
TIC 421990278,TESS,343,0.7029531002044678
TIC 307734818,TESS,55,0.7025922536849976
KIC 5024292,Kepler,894,0.7023388743400574
EPIC 206358352,TESS,598,0.7015098333358765
EPIC 212796016,TESS,184,0.7013581991195679
TIC 4711,TESS,503,0.7013076543807983
K2-393,TESS,592,0.7011041045188904
TIC 293432942,TESS,130,0.7009869813919067
KIC 5807579,Kepler,275,0.7006822228431702
TIC 372831381,TESS,638,0.7003012299537659
EPIC 220356827,TESS,349,0.7002288103103638
KIC 3247294,Kepler,275,0.6985745429992676
TIC 127115861,TESS,817,0.698203444480896
TIC 291668351,TESS,350,0.6972326040267944
EPIC 205652650,TESS,174,0.6966283917427063
KIC 5738698,Kepler,202,0.6959772706031799
KIC 5113053,Kepler,916,0.6958415508270264
TIC 282794970,TESS,130,0.6957421898841858
K2-69,TESS,611,0.6953030824661255
TIC 900240532,TESS,95,0.6951033473014832
TIC 32283946,TESS,437,0.6948150992393494
EPIC 206532093,TESS,311,0.6946346163749695
KIC 8973000,Kepler,275,0.6945104598999023
EPIC 205944181,TESS,607,0.694355845451355
TIC 77102895,TESS,164,0.6940568089485168
EPIC 212499991,TESS,415,0.6939364671707153
EPIC 213919434,TESS,508,0.6937594413757324
TIC 358072664,TESS,504,0.6934868097305298
KIC 3230787,Kepler,202,0.69295734167099
TIC 344416349,TESS,359,0.692742109298706
TIC 347442932,TESS,784,0.6926218867301941
KIC 6307537,Kepler,880,0.6924766898155212
KIC 5700330,Kepler,202,0.6922613382339478
EPIC 246022853,TESS,491,0.6922562122344971
TIC 356921678,TESS,913,0.6916126012802124
KIC 5023948,Kepler,1035,0.691361129283905
TIC 32046665,TESS,585,0.6906353831291199
EPIC 246048459,TESS,429,0.6905778050422668
KIC 2306740,Kepler,275,0.6901965141296387
TIC 96973930,TESS,628,0.6898080706596375
TIC 301343785,TESS,169,0.689378559589386
KIC 8845221,Kepler,275,0.6891962289810181
TIC 74484886,TESS,164,0.6891642212867737
TIC 187416256,TESS,127,0.6887578368186951
KIC 8453191,Kepler,275,0.6883891820907593
TIC 399402994,TESS,542,0.6883760690689087
TIC 23638678,TESS,38,0.6879311800003052
KIC 3442054,Kepler,202,0.686637818813324
TIC 393251073,TESS,556,0.686223566532135
TIC 423666115,TESS,169,0.6861825585365295
EPIC 215364084,TESS,513,0.6855624318122864
TIC 305739565,TESS,642,0.6843423843383789
TIC 16776356,TESS,165,0.6842918395996094
KIC 9119405,Kepler,275,0.6841977834701538
TIC 168871868,TESS,718,0.6841346025466919
KIC 4931073,Kepler,202,0.6838180422782898
TIC 60074373,TESS,803,0.6826037764549255
TIC 251803342,TESS,299,0.6824647188186646
EPIC 218300572,TESS,507,0.6820496916770935
TIC 37718056,TESS,488,0.6816689372062683
KIC 8302455,Kepler,1001,0.6814014315605164
TIC 101348333,TESS,704,0.6801918745040894
TIC 298291597,TESS,189,0.6801260709762573
EPIC 206032309,TESS,601,0.6791355609893799
K2-289,TESS,430,0.6790065765380859
EPIC 203070421,TESS,425,0.6787586212158203
KIC 5653849,Kepler,275,0.6782433390617371
KIC 8081389,Kepler,1074,0.6780350804328918
TIC 139375960,TESS,507,0.6776180267333984
KIC 6431670,Kepler,2657,0.6773673295974731
EPIC 211607670,TESS,355,0.6770327091217041
KIC 9957668,Kepler,202,0.6769505739212036
KIC 9635529,Kepler,202,0.676741898059845
TIC 364007087,TESS,129,0.6766777038574219
EPIC 206152015,TESS,333,0.6741869449615479
EPIC 202086291,TESS,758,0.674115777015686
KIC 8414159,Kepler,275,0.6737987995147705
EPIC 206298289,TESS,595,0.6734433174133301
TIC 376209245,TESS,135,0.6727825403213501
TIC 237736186,TESS,590,0.6726611852645874
TIC 75650448,TESS,184,0.6726312041282654
KIC 11966557,Kepler,161,0.6725903749465942
KIC 6964043,Kepler,338,0.6724293828010559
TIC 3027681,TESS,1269,0.6723231077194214
K2-201,TESS,528,0.6719021797180176
KIC 11615481,Kepler,161,0.6706146001815796
TIC 61098812,TESS,1016,0.6698586344718933
TIC 147456499,TESS,176,0.6698238849639893
TIC 365509373,TESS,223,0.6685861349105835
KIC 4281895,Kepler,202,0.6681753993034363
TIC 197642926,TESS,326,0.6681575775146484
TIC 387346503,TESS,280,0.6680635213851929
TIC 82010657,TESS,456,0.6677808165550232
TIC 85281192,TESS,680,0.6673548817634583
KIC 5444384,Kepler,338,0.6673165559768677
TIC 149109125,TESS,880,0.6665931940078735
TIC 457337619,TESS,2820,0.6661268472671509
KIC 5513861,Kepler,1666,0.6652952432632446
TIC 100263315,TESS,476,0.6640326380729675
EPIC 211829982,TESS,411,0.6638188362121582
KIC 6672229,Kepler,328,0.6633312106132507
TIC 51318828,TESS,359,0.6629811525344849
TIC 296670796,TESS,670,0.6618157625198364
EPIC 218709665,TESS,509,0.661554753780365
KIC 11558882,Kepler,275,0.6615206003189087
KIC 8701327,Kepler,202,0.6611603498458862
K2-273,TESS,664,0.6592069864273071
TIC 8260536,TESS,434,0.6587852239608765
TIC 8260536,TESS,434,0.6587852239608765
KIC 12208887,Kepler,332,0.6571160554885864
KIC 4375101,Kepler,275,0.6565950512886047
TIC 144125079,TESS,128,0.6558061838150024
TIC 293267224,TESS,344,0.6557618975639343
KIC 6699562,Kepler,202,0.6554051637649536
KIC 10753734,Kepler,202,0.6553247570991516
TIC 441075486,TESS,545,0.6552562713623047
TIC 277039287,TESS,947,0.6549969911575317
KIC 3098184,Kepler,338,0.6540713310241699
TIC 403288821,TESS,383,0.6539236307144165
KIC 12164634,Kepler,275,0.6533069610595703
KIC 8509781,Kepler,880,0.6521648168563843
TIC 69679391,TESS,1302,0.6495199203491211
TIC 420016507,TESS,169,0.6495168805122375
KIC 3098197,Kepler,275,0.6491829752922058
KIC 5263802,Kepler,999,0.6491302251815796
KIC 11760959,Kepler,338,0.6489084362983704
KIC 5264304,Kepler,338,0.6486939191818237
TIC 28872266,TESS,563,0.648390531539917
KIC 7597703,Kepler,275,0.6483319401741028
KIC 7670617,Kepler,275,0.6479697227478027
TIC 248655556,TESS,184,0.6469299793243408
EPIC 229103251,TESS,661,0.6465767621994019
KIC 5473556,Kepler,202,0.6462001800537109
KIC 6042663,Kepler,275,0.6452930569648743
TIC 67630845,TESS,437,0.6449447870254517
TIC 242460075,TESS,346,0.6443207263946533
KIC 9785454,Kepler,275,0.6441845297813416
KIC 5392897,Kepler,338,0.6436499357223511
EPIC 220201207,TESS,568,0.6434379816055298
TIC 87422071,TESS,769,0.6431627869606018
KIC 10616656,Kepler,202,0.643078625202179
TIC 23725901,TESS,586,0.6413959860801697
KIC 4578594,Kepler,315,0.6410958170890808
TIC 375199523,TESS,551,0.6407533884048462
EPIC 211885185,TESS,196,0.6401057839393616
EPIC 205618538,TESS,427,0.6398698687553406
TIC 89702406,TESS,1260,0.6398366689682007
EPIC 218952024,TESS,511,0.6395483016967773
HIP 4601,TESS,2254,0.639124870300293
EPIC 249901311,TESS,176,0.6390386819839478
TIC 141663464,TESS,531,0.6378152966499329
KIC 6841577,Kepler,275,0.6374793648719788
TIC 237632488,TESS,596,0.6370363235473633
EPIC 203042994,TESS,18,0.6360660791397095
TIC 254174907,TESS,583,0.6353822350502014
TIC 259810421,TESS,668,0.635003924369812
EPIC 211812160,TESS,398,0.6347935795783997
KIC 4659255,Kepler,332,0.6340655088424683
TIC 456335739,TESS,97,0.6332372426986694
EPIC 211563123,TESS,252,0.6328911781311035
TIC 8767448,TESS,391,0.6326044797897339
KIC 9179531,Kepler,275,0.6325092911720276
KIC 10711551,Kepler,332,0.6321743726730347
KIC 11761199,Kepler,275,0.6321158409118652
TIC 345009464,TESS,289,0.6320538520812988
KIC 6949550,Kepler,275,0.6316221952438354
TIC 408506314,TESS,329,0.6308862566947937
TIC 124515764,TESS,168,0.6303843259811401
KIC 6756202,Kepler,275,0.6299664378166199
TIC 293931909,TESS,600,0.6297662854194641
TIC 424112727,TESS,622,0.6296085119247437
TIC 23912656,TESS,872,0.6290450096130371
TIC 89659632,TESS,775,0.6286592483520508
KIC 10208759,Kepler,275,0.628067135810852
TIC 16550540,TESS,766,0.6277145743370056
TIC 186810676,TESS,722,0.6276032328605652
KIC 9941662,Kepler,3327,0.6256493330001831
KIC 8984706,Kepler,275,0.6254490613937378
KIC 5095269,Kepler,202,0.625304102897644
TIC 666567477,TESS,450,0.6249897480010986
K2-70,TESS,600,0.6248239278793335
TIC 144037593,TESS,777,0.6243137121200562
EPIC 211808055,TESS,1235,0.6242497563362122
KIC 6543674,Kepler,275,0.6241756677627563
TIC 396935099,TESS,68,0.6240817904472351
KIC 8608490,Kepler,1074,0.623444676399231
KIC 4247023,Kepler,161,0.6233690977096558
TIC 284592754,TESS,478,0.6232591867446899
EPIC 211397844,TESS,412,0.6229287385940552
K2-170,TESS,607,0.6227948069572449
KIC 7668648,Kepler,275,0.6227645874023438
KIC 7743464,Kepler,275,0.6224328279495239
TIC 160180298,TESS,178,0.622376561164856
TIC 456971986,TESS,726,0.6217154264450073
EPIC 216212516,TESS,208,0.6216201782226562
TIC 5709314,TESS,547,0.6207338571548462
TIC 399195246,TESS,188,0.6201973557472229
KIC 4366923,Kepler,202,0.6193036437034607
KIC 10491031,Kepler,202,0.6192055344581604
TIC 61520064,TESS,230,0.6185640096664429
EPIC 212085740,TESS,403,0.6182134747505188
KIC 7672940,Kepler,202,0.6179474592208862
TIC 253728991,TESS,692,0.6178394556045532
TIC 11755687,TESS,595,0.617779552936554
KIC 8009500,Kepler,275,0.6177238821983337
TIC 277499689,TESS,213,0.6174702048301697
KIC 8429450,Kepler,202,0.6170722246170044
KIC 7970760,Kepler,202,0.6168915033340454
TIC 14435301,TESS,400,0.6168594360351562
EPIC 229133720,TESS,660,0.6167306900024414
KIC 10666592,Kepler,2901,0.6165791749954224
TIC 77258176,TESS,467,0.6163743138313293
EPIC 212817071,TESS,184,0.6162805557250977
TIC 31605271,TESS,638,0.6161832809448242
KIC 9970396,Kepler,202,0.615815281867981
KIC 11249624,Kepler,275,0.6154252886772156
TIC 431899140,TESS,564,0.6153697371482849
KIC 6593363,Kepler,202,0.6148958206176758
TIC 265619984,TESS,589,0.6147539019584656
K2-315,TESS,427,0.6147379875183105
KIC 4826439,Kepler,275,0.6146360039710999
EPIC 204432860,TESS,424,0.6146188974380493
KIC 10258558,Kepler,275,0.6145797967910767
KIC 6603043,Kepler,202,0.6140114068984985
TIC 307951656,TESS,558,0.6139803528785706
TIC 171646471,TESS,603,0.6136348247528076
EPIC 213951550,TESS,510,0.6119430065155029
EPIC 206114630,TESS,221,0.6109451055526733
KIC 6147573,Kepler,202,0.6105079054832458
EPIC 202843107,TESS,417,0.6099144220352173
TIC 354032153,TESS,70,0.6090997457504272
EPIC 215739094,TESS,528,0.609072208404541
EPIC 203942067,TESS,422,0.608867883682251
KIC 10074700,Kepler,275,0.6088065505027771
EPIC 211919555,TESS,399,0.6085606813430786
KIC 9353182,Kepler,202,0.6085193753242493
KIC 9673173,Kepler,275,0.6082772612571716
KIC 2445134,Kepler,275,0.6080960035324097
TIC 196973090,TESS,706,0.6070026159286499
KIC 11671429,Kepler,202,0.6068322062492371
KIC 6233466,Kepler,329,0.6067892909049988
TIC 26051436,TESS,683,0.6065716743469238
EPIC 202072965,TESS,758,0.6064680814743042
KIC 10619109,Kepler,880,0.6061872243881226
KIC 5955321,Kepler,275,0.6060283184051514
KIC 6042116,Kepler,982,0.6052934527397156
EPIC 212587672,TESS,1789,0.6051226854324341
TIC 400491269,TESS,188,0.6049844622612
TIC 130087198,TESS,463,0.6042712926864624
TIC 43333094,TESS,479,0.6040474772453308
KIC 4247791,Kepler,2475,0.6039324998855591
TIC 87216634,TESS,2593,0.6038824915885925
KIC 7033748,Kepler,275,0.6032629609107971
TIC 196201652,TESS,717,0.6024998426437378
TIC 363417404,TESS,537,0.6024405360221863
TIC 332630868,TESS,691,0.6023799180984497
KIC 9579192,Kepler,202,0.6021568775177002
TIC 6764171,TESS,947,0.6020716428756714
TIC 415377888,TESS,209,0.6014787554740906
TIC 214515989,TESS,601,0.6012845039367676
KIC 7121885,Kepler,338,0.600760817527771
TIC 301414902,TESS,714,0.6007325649261475
KIC 6029130,Kepler,275,0.6004610061645508
KIC 2449101,Kepler,275,0.5999683141708374
KIC 4356766,Kepler,338,0.5997574925422668
EPIC 206311743,TESS,506,0.5997241735458374
TIC 49411575,TESS,214,0.599605917930603
EPIC 212524671,TESS,186,0.5993099212646484
EPIC 216357880,TESS,534,0.5992231965065002
KIC 7177553,Kepler,999,0.5979894995689392
KIC 4164393,Kepler,275,0.5977957844734192
K2-381,TESS,2371,0.5977945327758789
KIC 7630658,Kepler,332,0.5976526737213135
KIC 5016163,Kepler,275,0.5976386070251465
TIC 381591826,TESS,713,0.5970653891563416
KIC 7369523,Kepler,275,0.595563530921936
EPIC 212085654,TESS,410,0.595258355140686
K2-159,TESS,653,0.5951032638549805
KIC 6448768,Kepler,275,0.5948292016983032
TIC 283702603,TESS,355,0.5945662260055542
EPIC 211644647,TESS,262,0.5941206216812134
KIC 6525280,Kepler,202,0.5937650799751282
KIC 8621026,Kepler,211,0.5935060381889343
KIC 8143170,Kepler,202,0.5929467082023621
KIC 5858519,Kepler,169,0.5926145911216736
TIC 46774573,TESS,198,0.592176079750061
KIC 6228703,Kepler,202,0.592021107673645
HIP 17704,TESS,1192,0.5915188789367676
KIC 3449540,Kepler,275,0.5911471247673035
KIC 5199426,Kepler,275,0.5911299586296082
KIC 5460835,Kepler,275,0.590607762336731
EPIC 210877025,TESS,411,0.5901071429252625
EPIC 214611894,TESS,511,0.5899454951286316
TIC 341157650,TESS,502,0.5896471738815308
KIC 4073707,Kepler,315,0.5896319150924683
TIC 237700098,TESS,593,0.5895665884017944
TIC 139314045,TESS,498,0.589565634727478
KIC 2162994,Kepler,275,0.5895057320594788
TIC 232194097,TESS,576,0.5882003903388977
TIC 1260235,TESS,159,0.588181734085083
TIC 47617038,TESS,2751,0.5880031585693359
TIC 151728428,TESS,623,0.5879871249198914
TIC 125552076,TESS,406,0.5878055691719055
TIC 292797572,TESS,350,0.5876736640930176
TIC 90935995,TESS,776,0.5874279737472534
TIC 291580615,TESS,590,0.5870345830917358
TIC 303867090,TESS,436,0.5867910385131836
EPIC 202059377,TESS,761,0.586725115776062
TIC 420814525,TESS,5184,0.5860514044761658
TIC 365021641,TESS,750,0.5852965116500854
EPIC 206135075,TESS,314,0.5851887464523315
TIC 321790238,TESS,676,0.5842530727386475
TIC 250330564,TESS,798,0.5819262862205505
TIC 206717400,TESS,171,0.5818042755126953
KIC 2973509,Kepler,202,0.5815742015838623
EPIC 211432167,TESS,1289,0.5811355113983154
EPIC 211432176,TESS,1289,0.5811355113983154
TIC 181748381,TESS,499,0.5810927152633667
TIC 373894336,TESS,696,0.5808712244033813
KIC 10992733,Kepler,275,0.5807627439498901
KIC 10006096,Kepler,275,0.5805391073226929
KIC 4380283,Kepler,275,0.5804306864738464
KIC 12251779,Kepler,275,0.5804044008255005
TIC 377622130,TESS,370,0.5801774263381958
KIC 9907505,Kepler,332,0.5793434977531433
KIC 4753988,Kepler,275,0.5793308019638062
KIC 11704044,Kepler,336,0.5787124633789062
TIC 59003115,TESS,1228,0.5786639451980591
K2-78,TESS,1228,0.5786639451980591
TIC 180931993,TESS,856,0.5786007642745972
EPIC 202774883,TESS,18,0.5776950120925903
KIC 8581658,Kepler,202,0.5775066614151001
TIC 449257028,TESS,68,0.5774288773536682
TIC 270841724,TESS,714,0.5769977569580078
TIC 383531859,TESS,697,0.5762249231338501
KIC 5535280,Kepler,275,0.5759932994842529
EPIC 206500801,TESS,590,0.5759015083312988
KIC 7097571,Kepler,885,0.5758326053619385
TIC 262137985,TESS,751,0.5754859447479248
KIC 9936698,Kepler,266,0.575212299823761
EPIC 212773309,TESS,410,0.5748493671417236
KIC 7620844,Kepler,275,0.5746378302574158
EPIC 203753577,TESS,436,0.5744888782501221
EPIC 228753871,TESS,641,0.5743618011474609
TIC 435673126,TESS,387,0.5742908120155334
EPIC 215234145,TESS,533,0.5742560625076294
KIC 10454401,Kepler,275,0.573991596698761
KIC 4678171,Kepler,275,0.5730897784233093
TIC 154400369,TESS,822,0.5725833177566528
KIC 12356914,Kepler,275,0.5723528861999512
K2-224,TESS,628,0.5718754529953003
TIC 127793615,TESS,474,0.5718728303909302
EPIC 212636654,TESS,195,0.5716486573219299
KIC 11147814,Kepler,275,0.5712296962738037
TIC 147193084,TESS,331,0.571030855178833
TIC 17122808,TESS,91,0.5709179043769836
KIC 9101271,Kepler,85,0.5704399347305298
TIC 405122173,TESS,624,0.5702395439147949
TIC 279331929,TESS,387,0.5700981616973877
KIC 7289157,Kepler,1074,0.5696915984153748
TIC 251209368,TESS,579,0.5695728659629822
KIC 7353970,Kepler,275,0.569400429725647
K2-59,TESS,603,0.5691463351249695
TIC 173706852,TESS,467,0.5691189765930176
TIC 468433454,TESS,69,0.568589985370636
EPIC 205148699,TESS,435,0.5683954358100891
TIC 299876474,TESS,826,0.5676784515380859
TIC 439873430,TESS,169,0.5675492882728577
KIC 7624297,Kepler,275,0.5674937963485718
TIC 388909695,TESS,679,0.5668812990188599
TIC 388909695,TESS,679,0.5668812990188599
K2-293,TESS,584,0.5663930773735046
TIC 229172128,TESS,175,0.5662565231323242
TIC 189300053,TESS,683,0.5660668611526489
TIC 289076007,TESS,350,0.5657437443733215
KIC 7885570,Kepler,1635,0.5657248497009277
TIC 67598139,TESS,562,0.5656547546386719
KIC 7830637,Kepler,275,0.565405547618866
TIC 4598935,TESS,492,0.56529301404953
TIC 288421619,TESS,549,0.5652042627334595
KIC 10152836,Kepler,275,0.5645175576210022
TIC 243476396,TESS,646,0.5642439723014832
TIC 50909831,TESS,598,0.5640228986740112
TIC 144077896,TESS,309,0.5639420747756958
TIC 241102583,TESS,677,0.5637609958648682
EPIC 202071635,TESS,1004,0.5633257031440735
EPIC 251380988,TESS,1258,0.562682032585144
TIC 21291176,TESS,453,0.5618683695793152
EPIC 212464382,TESS,665,0.5615092515945435
TIC 461662295,TESS,2477,0.5608304738998413
