pl_name,k2_name,epic_hostname,default_flag,disposition,disp_refname,k2_campaigns,pl_orbper,rowupdate,releasedate
"K2-316 b","K2-316 b","EPIC 249384674",1,"CONFIRMED","Castro Gonz&aacute;lez et al. 2020","15",1.13300000000,"2020-09-09","2020-09-09 17:05:56"
"K2-316 c","K2-316 c","EPIC 249384674",1,"CONFIRMED","Castro Gonz&aacute;lez et al. 2020","15",5.26000000000,"2020-09-09","2020-09-09 17:05:57"
"EPIC 249391469.01",,"EPIC 249391469",1,"CANDIDATE","Castro Gonz&aacute;lez et al. 2020","15",1.07500000000,"2022-03-28","2022-03-28"
"EPIC 249401939.01",,"EPIC 249401939",1,"CANDIDATE","Zink et al. 2021","15",18.78604300000,"2021-11-19","2021-11-19"
"K2-407 b","K2-407 b","EPIC 249403651",1,"CONFIRMED","Christiansen et al. 2022","15",4.94190700000,"2022-03-16","2022-03-16"
"K2-407 b","K2-407 b","EPIC 249403651",0,"CONFIRMED","Christiansen et al. 2022","15",4.94190700000,"2021-11-19","2021-11-19"
"K2-407 c","K2-407 c","EPIC 249403651",1,"CONFIRMED","Christiansen et al. 2022","15",9.22453000000,"2022-03-16","2022-03-16"
"K2-407 c","K2-407 c","EPIC 249403651",0,"CONFIRMED","Christiansen et al. 2022","15",9.22453000000,"2021-11-19","2021-11-19"
"EPIC 249418609.01",,"EPIC 249418609",1,"CANDIDATE","Zink et al. 2021","15",15.32060600000,"2021-11-19","2021-11-19"
"K2-287 b","K2-287 b","EPIC 249451861",1,"CONFIRMED","Jord&aacute;n et al. 2019","15",14.89329100000,"2019-01-03","2019-01-10"
"K2-287 b","K2-287 b","EPIC 249451861",0,"CONFIRMED","Jord&aacute;n et al. 2019","15",14.89328900000,"2026-01-29","2026-01-29"
"K2-287 b","K2-287 b","EPIC 249451861",0,"CONFIRMED","Jord&aacute;n et al. 2019","15",14.89329000000,"2024-11-20","2024-11-20"
"EPIC 249476992.01",,"EPIC 249476992",1,"CANDIDATE","Zink et al. 2021","15",7.94360400000,"2021-11-19","2021-11-19"
"K2-317 b","K2-317 b","EPIC 249557502",1,"CONFIRMED","Castro Gonz&aacute;lez et al. 2020","15",6.22000000000,"2020-09-09","2020-09-09 17:05:57"
"EPIC 249559552.01",,"EPIC 249559552",1,"CANDIDATE","Zink et al. 2021","15",7.81536600000,"2021-11-19","2021-11-19"
"EPIC 249559552.02",,"EPIC 249559552",1,"CANDIDATE","Zink et al. 2021","15",19.52080500000,"2021-11-19","2021-11-19"
"EPIC 249561595.01",,"EPIC 249561595",1,"CANDIDATE","Zink et al. 2021","15",39.57057000000,"2021-11-19","2021-11-19"
"EPIC 249599275.01",,"EPIC 249599275",1,"CANDIDATE","Zink et al. 2021","15",11.29231000000,"2021-11-19","2021-11-19"
"K2-233 b","K2-233 b","EPIC 249622103",1,"CONFIRMED","David et al. 2018","15",2.46758300000,"2025-08-28","2025-08-28"
"K2-233 b","K2-233 b","EPIC 249622103",0,"CONFIRMED","David et al. 2018","15",2.46750000000,"2021-05-17","2021-05-17"
"K2-233 b","K2-233 b","EPIC 249622103",0,"CONFIRMED","David et al. 2018","15",2.46746000000,"2018-04-25","2018-04-26"
"K2-233 c","K2-233 c","EPIC 249622103",1,"CONFIRMED","David et al. 2018","15",7.06024000000,"2025-08-28","2025-08-28"
"K2-233 c","K2-233 c","EPIC 249622103",0,"CONFIRMED","David et al. 2018","15",7.06005000000,"2021-05-17","2021-05-17"
"K2-233 c","K2-233 c","EPIC 249622103",0,"CONFIRMED","David et al. 2018","15",7.06142000000,"2018-04-25","2018-04-26"
"K2-233 d","K2-233 d","EPIC 249622103",1,"CONFIRMED","David et al. 2018","15",24.36810000000,"2025-08-28","2025-08-28"
"K2-233 d","K2-233 d","EPIC 249622103",0,"CONFIRMED","David et al. 2018","15",24.36620000000,"2018-04-25","2018-04-26"
"K2-233 d","K2-233 d","EPIC 249622103",0,"CONFIRMED","David et al. 2018","15",24.36543000000,"2024-03-04","2024-03-04"
"K2-233 d","K2-233 d","EPIC 249622103",0,"CONFIRMED","David et al. 2018","15",24.36450000000,"2021-05-17","2021-05-17"
"K2-290 b","K2-290 b","EPIC 249624646",1,"CONFIRMED","Hjorth et al. 2019","15",9.21165000000,"2019-01-22","2019-01-24"
"K2-290 b","K2-290 b","EPIC 249624646",0,"CONFIRMED","Hjorth et al. 2019","15",,"2023-05-03","2023-05-03"
"K2-290 c","K2-290 c","EPIC 249624646",1,"CONFIRMED","Hjorth et al. 2019","15",48.36685000000,"2019-01-22","2019-01-24"
"K2-290 c","K2-290 c","EPIC 249624646",0,"CONFIRMED","Hjorth et al. 2019","15",48.36776100000,"2026-02-26","2026-02-26"
"K2-290 c","K2-290 c","EPIC 249624646",0,"CONFIRMED","Hjorth et al. 2019","15",,"2023-05-03","2023-05-03"
"K2-315 b","K2-315 b","EPIC 249631677",1,"CONFIRMED","Niraula et al. 2020","15",3.14431890000,"2020-08-06","2020-08-13"
"EPIC 249649721.01",,"EPIC 249649721",1,"CANDIDATE","Zink et al. 2021","15",24.48128500000,"2021-11-19","2021-11-19"
"EPIC 249703125.01",,"EPIC 249703125",1,"CANDIDATE","Zink et al. 2021","15",10.30738700000,"2021-11-19","2021-11-19"
"EPIC 249731291.01",,"EPIC 249731291",1,"CANDIDATE","Zink et al. 2021","15",10.20537700000,"2021-11-19","2021-11-19"
"EPIC 249731291.02",,"EPIC 249731291",1,"CANDIDATE","Zink et al. 2021","15",23.33673900000,"2021-11-19","2021-11-19"
"K2-240 b","K2-240 b","EPIC 249801827",1,"CONFIRMED","D&iacute;ez Alonso et al. 2018","15",6.03400000000,"2018-06-26","2018-06-21"
"K2-240 c","K2-240 c","EPIC 249801827",1,"CONFIRMED","D&iacute;ez Alonso et al. 2018","15",20.52300000000,"2018-06-26","2018-06-21"
"K2-408 b","K2-408 b","EPIC 249816490",1,"CONFIRMED","Christiansen et al. 2022","15",20.97895900000,"2022-03-16","2022-03-16"
"K2-408 b","K2-408 b","EPIC 249816490",0,"CONFIRMED","Christiansen et al. 2022","15",20.97895900000,"2021-11-19","2021-11-19"
"EPIC 249822095.01",,"EPIC 249822095",1,"CANDIDATE","Zink et al. 2021","15",1.69671600000,"2021-11-19","2021-11-19"
"K2-318 b","K2-318 b","EPIC 249826231",1,"CONFIRMED","Castro Gonz&aacute;lez et al. 2020","15",7.01000000000,"2020-09-09","2020-09-09 17:05:58"
"EPIC 249827330.01",,"EPIC 249827330",1,"CANDIDATE","Zink et al. 2021","15",31.39600100000,"2021-11-19","2021-11-19"
"EPIC 249828900.01",,"EPIC 249828900",1,"CANDIDATE","Zink et al. 2021","15",18.27735800000,"2021-11-19","2021-11-19"
"EPIC 249865296.01",,"EPIC 249865296",1,"CANDIDATE","Zink et al. 2021","15",28.88858900000,"2021-11-19","2021-11-19"
"EPIC 249883770.01",,"EPIC 249883770",1,"CANDIDATE","Zink et al. 2021","15",2.22811200000,"2021-11-19","2021-11-19"
"K2-286 b","K2-286 b","EPIC 249889081",1,"CONFIRMED","D&iacute;ez Alonso et al. 2019","15",27.35900000000,"2019-01-03","2019-01-10"
"EPIC 249893012 b","K2-314 b","EPIC 249893012",1,"CONFIRMED","Hidalgo et al. 2020","15",3.59510000000,"2020-02-06","2020-02-13"
"EPIC 249893012 c","K2-314 c","EPIC 249893012",1,"CONFIRMED","Hidalgo et al. 2020","15",15.62400000000,"2020-02-06","2020-02-13"
"EPIC 249893012 d","K2-314 d","EPIC 249893012",1,"CONFIRMED","Hidalgo et al. 2020","15",35.74700000000,"2020-02-06","2020-02-13"
"EPIC 249901311.01",,"EPIC 249901311",1,"CANDIDATE","Zink et al. 2021","15",0.80186400000,"2021-11-19","2021-11-19"
"HD 137496 b","K2-364 b","EPIC 249910734",1,"CONFIRMED","Azevedo Silva et al. 2022","15",1.62116000000,"2021-11-18","2021-11-18"
"HD 137496 c","K2-364 c","EPIC 249910734",1,"CONFIRMED","Azevedo Silva et al. 2022","15",479.90000000000,"2021-11-18","2021-11-18"
"EPIC 249921188.01",,"EPIC 249921188",1,"CANDIDATE","Zink et al. 2021","15",17.56221400000,"2021-11-19","2021-11-19"
"K2-409 b","K2-409 b","EPIC 249924395",1,"CONFIRMED","Christiansen et al. 2022","15",1.90808400000,"2022-03-16","2022-03-16"
"K2-409 b","K2-409 b","EPIC 249924395",0,"CONFIRMED","Christiansen et al. 2022","15",1.90808400000,"2021-11-19","2021-11-19"
"EPIC 250001426.01",,"EPIC 250001426",1,"CANDIDATE","Castro Gonz&aacute;lez et al. 2020","15",1.70500000000,"2022-03-28","2022-03-28"
"EPIC 250045116.01",,"EPIC 250045116",1,"CANDIDATE","Zink et al. 2021","15",35.96019400000,"2021-11-19","2021-11-19"
"EPIC 250099723.01",,"EPIC 250099723",1,"CANDIDATE","Castro Gonz&aacute;lez et al. 2020","15",17.92000000000,"2022-03-28","2022-03-28"
"EPIC 250106132.01",,"EPIC 250106132",1,"CANDIDATE","Zink et al. 2021","15",22.12236500000,"2021-11-19","2021-11-19"
"HD 80653 b","K2-312 b","EPIC 251279430",1,"CONFIRMED","Frustagli et al. 2020","16",0.71957300000,"2023-04-17","2023-04-17"
"HD 80653 b","K2-312 b","EPIC 251279430",0,"CONFIRMED","Frustagli et al. 2020","16",0.71957300000,"2020-01-23","2020-01-30"
"HD 80653 b","K2-312 b","EPIC 251279430",0,"CONFIRMED","Frustagli et al. 2020","16",0.71957120984,"2022-08-09","2022-08-09"
"HD 80653 b","K2-312 b","EPIC 251279430",0,"CONFIRMED","Frustagli et al. 2020","16",0.71959700000,"2019-02-26","2019-02-26"
"K2-312 c","K2-312 c","EPIC 251279430",1,"CONFIRMED","Bonomo et al. 2023","16",921.20000000000,"2023-04-17","2023-04-17"
"EPIC 251281013.01",,"EPIC 251281013",1,"FALSE POSITIVE","Yu et al. 2018","16",3.28791200000,"2019-02-26","2019-02-26"
"EPIC 251286992.01",,"EPIC 251286992",1,"FALSE POSITIVE","Yu et al. 2018","16",0.50560200000,"2019-02-26","2019-02-26"
"EPIC 251288417.01",,"EPIC 251288417",1,"CANDIDATE","Yu et al. 2018","16",20.92459300000,"2019-02-26","2019-02-26"
"EPIC 251292508.01",,"EPIC 251292508",1,"FALSE POSITIVE","Yu et al. 2018","16",1.28831200000,"2019-02-26","2019-02-26"
